hw1,hw2,tw,bf1,tf1,bf2,tf2,psi,L,y_Mcr_u_eq
1000,333.33,9.52,1000,35.79,1000,54.21,0.25,22000,26130.73852
800,400,2.91,600,36.95,800,25.68,-1,12800,21388.86998
500,333.33,11.11,500,36.32,125,11.11,0.25,10000,6386.869585
500,142.86,2.04,375,25.86,125,5.39,-0.5,17000,1531.886671
300,900,6.67,225,18,900,48.79,-1,18000,15360.07742
533.33,800,3.4,800,37.47,200,11.58,-1,14400,3573.057529
300,85.71,3.53,300,5.21,75,4.07,-0.5,3600,475.5354509
700,466.67,4.83,525,11.05,175,6.91,-0.25,22400,715.9221838
900,900,10.59,450,10.59,450,16.11,1,14400,872.2728271
266.67,400,2.42,200,7.89,300,9.63,-1,16000,118.4137018
166.67,500,14.29,500,14.29,375,18.95,-0.25,6000,5131.699676
142.86,500,2.7,250,17.24,500,10.53,0,13000,521.5177986
1000,666.67,6.06,500,28.95,750,24.08,0.75,10000,7263.307196
166.67,500,11.11,125,11.11,375,18.95,0.75,20000,175.9057675
800,400,5.52,200,13.05,200,14.53,0.5,11200,184.5482279
142.86,500,20,500,20,250,20,-0.75,12000,2229.06841
500,500,1.82,500,6.84,500,10.53,0,13000,906.428405
160,400,4.71,300,14.05,300,8.53,-1,14400,373.0180085
500,200,3.03,125,8.16,250,7.11,-0.25,2000,681.8892376
175,700,3.59,700,48.26,700,9.58,-0.75,19600,12202.35985
700,280,2.37,525,12.99,700,25.05,-0.75,14000,4803.97607
200,300,0.98,225,8.88,150,2.05,0,8400,125.6261319
600,171.43,2.55,300,21.79,150,5.92,-0.5,16800,752.1767921
600,600,2.35,300,14.05,300,12.95,0,9600,925.3809899
333.33,1000,5.41,1000,13.68,750,32.37,1,40000,1832.216608
466.67,700,9.33,700,40.53,525,42,-0.5,26600,10059.26304
1000,500,4.08,1000,35.79,500,40,-0.25,32000,15711.94421
266.67,400,2.76,200,6.42,100,4.68,-0.25,8000,94.32066872
300,600,5.22,150,10.89,150,5.22,1,19200,17.37867543
700,466.67,4.83,525,38.13,175,4.83,0.75,19600,2452.812714
500,200,2.7,250,14.47,125,8.16,0.25,2000,5138.98435
300,600,2.93,150,5.37,300,14.05,-1,4800,413.7783251
240,600,2.93,300,3,150,9.79,0.5,13200,53.40380902
300,300,1.4,75,5.72,300,15.16,1,6600,96.96041751
1000,1000,3.28,1000,65.26,250,18.16,-0.75,34000,15625.57798
120,300,2.61,300,14.05,225,13.86,0.75,9600,299.0538533
300,100,2.86,300,14.05,300,21.79,0.5,4200,1730.111024
280,700,5.19,350,24.13,350,15.11,0.25,22400,572.9547405
250,1000,11.76,500,25.26,750,21.32,1,26000,1286.531886
200,500,4.76,250,5.26,125,5.39,-0.25,20000,32.63974736
150,600,2.11,450,17.76,150,4.82,-0.5,7200,1071.11408
700,466.67,10.77,525,24.59,525,40.07,1,2800,47305.66557
500,125,2.44,250,7.11,500,17.89,0.75,9000,460.8017492
333.33,500,20,500,20,250,20,1,18000,917.3485779
900,600,25.71,675,46.54,675,49.03,0.75,14400,16232.73676
800,800,10.67,600,41.37,400,18.74,-0.75,27200,5408.043739
150,600,5.22,450,19.42,450,21.08,0,9600,2940.927039
266.67,400,1.4,200,7.16,400,15.79,-0.25,6400,504.7598954
533.33,800,4.32,600,39.16,600,23.68,1,4800,43623.17714
700,350,2.46,175,5.62,350,13.82,-1,21000,112.315722
350,700,2.46,350,26.71,175,7.55,-0.5,28000,639.2704223
300,120,1.28,300,4.11,225,8.05,-1,4800,488.2749058
280,700,2.37,350,18.97,700,9.58,0,15400,967.5334118
500,250,2.56,375,30,250,10.79,0,10000,3040.961626
250,500,11.11,375,11.11,500,30.79,0,8000,3233.617404
600,150,10.91,450,21.08,600,30.32,0.75,21600,1459.867195
533.33,800,2.81,600,41.37,600,14.84,1,14400,6531.83601
700,700,3.26,175,11.42,350,6.08,0.5,28000,31.17672941
150,300,8.57,300,22.89,225,8.57,1,7200,742.3263767
900,300,5.45,900,42.16,450,26.05,0.5,14400,22510.51592
400,600,4.44,300,12.95,300,22.89,0.25,3600,3956.767993
300,150,1.46,225,9.71,225,18,-1,4800,1065.650748
300,300,2.86,150,7.58,150,12,-0.5,1200,2440.873917
600,600,4.44,600,21.47,300,9.63,0,4800,32385.23192
75,300,2.07,300,8.53,225,9.71,0.25,5400,368.122587
400,200,2.16,200,13.79,100,2.47,-0.25,5600,485.9744918
800,266.67,2.71,400,8.42,600,28.11,1,25600,598.1901033
400,133.33,4.21,400,12.84,200,14.53,-1,12800,600.9978194
700,466.67,8.24,700,14.74,525,12.99,-1,16800,2991.265357
100,400,2.96,100,5.05,300,10.74,0,11200,85.07369498
1000,666.67,7.41,500,7.41,750,21.32,-0.75,40000,840.3325517
500,500,2.86,375,18.95,125,7.24,0,16000,769.9231414
300,900,4.19,450,26.05,225,12.2,1,14400,1395.238556
142.86,500,2.86,375,9.28,375,17.57,0.75,10000,535.788782
700,280,9.33,525,16.86,700,19.89,0.75,26600,901.007162
600,900,8.57,450,34.34,900,9,1,7200,9034.568479
900,225,4,675,21.67,675,14.21,0.75,36000,1035.320017
600,150,17.14,450,17.14,450,17.14,-1,12000,2994.762224
250,1000,4.26,750,57.24,500,16.05,0,14000,25223.2913
800,266.67,6.96,600,17.05,400,30.53,-1,22400,2932.240226
133.33,400,1.45,300,4.11,400,8.42,-0.75,8800,325.6001176
500,500,2.56,500,8.68,250,8.03,0,20000,449.4772183
800,400,6.4,800,13.89,600,6.4,-0.75,11200,7565.952992
800,266.67,2.62,200,15.26,200,7.16,0.75,6400,354.4060353
400,600,6.32,300,6.32,150,6.32,-0.25,4800,1100.789352
500,1000,5.71,500,25.26,750,60,-1,32000,10532.1694
1000,1000,22.22,500,38.16,750,48.95,0.5,2000,268947.457
280,700,4.24,350,16.39,700,35.37,-0.5,21000,3789.426952
142.86,500,2.22,125,5.39,125,7.7,0,3000,114.659932
400,800,9.41,400,9.41,200,9.41,0.75,6400,1589.279694
900,257.14,13.85,900,13.85,225,13.85,-0.75,9000,7359.053268
1000,250,22.22,750,51.71,500,23.42,-0.25,22000,20466.91762
100,300,3.53,150,12,75,4.89,0,5400,111.5728779
400,100,2.58,400,27.58,300,16.26,0.5,5600,4361.147036
800,266.67,5.93,200,13.79,800,16.84,-1,20800,550.4726178
466.67,700,4,175,10.78,525,38.13,-0.25,15400,2009.903179
100,300,4,75,4,150,4,0.75,7800,4.991789645
228.57,800,3.14,200,13.79,800,19.79,1,8000,855.1908457
100,400,3.48,100,4.32,100,3.48,1,4000,13.41997995
142.86,500,2.86,375,18.95,250,5.26,-1,6000,1125.866356
1000,400,5.13,500,27.11,1000,61.58,-1,20000,19765.52711
700,700,9.33,175,9.33,175,9.33,0,9800,169.9639648
600,400,8,300,22.89,450,26.05,1,21600,525.4542041
500,166.67,2.13,375,17.57,500,6.84,-0.5,14000,1242.047754
700,700,3.26,350,16.39,175,3.26,0.25,19600,391.8513776
333.33,500,9.09,375,9.09,375,12.04,0.5,7000,1048.520194
500,500,1.96,250,17.24,125,7.24,0.25,8000,635.259317
400,1000,22.22,750,29.61,500,22.22,0,28000,4552.317956
700,700,4.24,700,17.32,700,35.37,0.25,11200,11289.87976
175,700,3.78,525,18.79,700,25.05,-1,11200,9826.89207
700,466.67,5.19,350,17.68,525,38.13,0,2800,23422.08183
500,500,5.26,375,10.66,375,28.62,-0.25,9000,2323.029761
400,200,16,300,16,400,30.53,0.5,6400,2241.292543
320,800,7.62,600,45.79,400,26.11,0.25,19200,6483.065472
400,400,1.95,300,7.42,100,2.47,1,12800,82.48887137
400,800,32,400,32,200,32,-1,27200,1783.031738
700,175,2.86,525,5.25,175,4.33,-0.75,19600,156.0058995
320,800,2.81,600,43.58,600,23.68,-0.5,19200,9868.005893
233.33,700,28,700,28,525,28,1,4200,38066.60454
700,466.67,6.67,525,36.2,350,7.37,0,11200,9453.813636
1000,285.71,40,750,60,250,40,-0.75,18000,30724.68149
600,150,2.79,450,7.82,150,5.92,-0.75,6000,609.3650988
266.67,800,14.55,800,61.05,200,14.55,0.5,22400,12093.31394
120,300,1.46,225,5.57,150,10.89,1,7800,60.19903762
175,700,20,350,21.55,700,35.37,-0.5,19600,5471.664376
133.33,400,1.78,400,21.68,100,2.47,0.25,8000,1425.560147
100,400,3.48,100,6.16,200,4.21,-0.25,4800,38.76285356
600,300,4.8,300,6.32,600,41.37,-0.75,16800,3297.261606
200,400,7.27,400,8.42,200,12.32,0.5,5600,1054.953491
700,700,20,350,20,525,20,0.25,18200,1161.959013
500,333.33,2.04,250,6.18,500,36.32,-0.75,13000,2180.762135
200,400,1.31,100,7.26,300,17.37,1,14400,91.67105182
700,350,3.41,350,7.37,175,6.91,0.5,8400,532.3450311
400,160,5.33,400,9.89,100,6.89,1,8000,394.3281985
700,350,6.09,525,20.72,175,13.36,0.5,12600,2433.799045
400,114.29,1.31,100,1.37,300,17.37,0.5,12000,126.0782299
200,300,1.02,150,7.03,75,1.3,0.5,3000,135.2612631
400,160,5.33,300,12.95,400,8.42,-0.5,16000,390.3213025
600,171.43,17.14,150,17.14,450,19.42,0,19200,425.1773444
225,900,4.19,675,44.05,675,49.03,-0.25,21600,13958.57638
280,700,2.98,350,4.79,175,14,0.75,12600,147.9607589
800,320,4.85,800,13.89,600,12.63,0.75,9600,7709.353915
600,150,2.26,300,6.32,450,6.16,-1,12000,335.5371119
500,250,1.89,125,1.89,375,28.62,-0.25,11000,678.0826762
900,450,12,225,12,900,72,0.25,32400,9666.31871
200,300,8.57,225,17.17,75,8.57,0.75,7800,246.3138732
85.71,300,1.82,75,4.07,225,13.03,-1,11400,126.6466405
900,900,4.62,450,36,450,6.16,0.75,36000,850.9663415
900,900,5.14,675,11.72,900,55.42,0.5,25200,6112.420634
500,142.86,3.23,125,4.01,250,6.18,-0.75,7000,58.01742421
800,800,4.57,800,13.89,800,37.47,-0.25,30400,4915.555992
350,700,15.56,350,21.55,525,18.79,0,28000,722.4251625
800,800,2.91,400,29.05,200,8.63,-0.5,28800,1164.020977
800,320,2.91,600,19.26,200,12.32,0.75,24000,944.1479067
900,450,25.71,675,51.51,225,25.71,-0.25,18000,19591.47983
250,500,3.45,250,7.11,125,4.93,0,9000,145.2316401
200,800,3.4,200,3.4,200,13.79,0.5,3200,342.7996211
600,600,2.03,450,22.74,300,11.84,-1,18000,1015.559833
900,600,7.2,225,7.2,225,7.2,0.25,21600,58.79051763
900,360,20,900,52.11,450,20,0.75,30600,8526.78007
900,600,10.59,900,35.53,450,11.13,0,32400,7820.842365
600,171.43,3.87,150,3.87,150,6.47,0,6000,64.91478407
666.67,1000,13.33,750,37.89,750,60,0.25,40000,7669.837293
600,171.43,2.11,450,27.71,600,14.84,0.5,15600,1938.800615
450,900,7.83,450,36,225,7.83,-0.75,25200,1740.354363
114.29,400,4.21,300,20.68,300,4.21,0,2400,5949.552087
1000,500,3.28,500,30.79,500,10.53,-0.5,20000,4629.235933
800,800,3.27,400,29.05,200,4.21,0.25,30400,706.0234012
600,400,8,450,16.11,600,36.95,-1,20400,4122.363303
125,500,4.35,375,18.95,500,17.89,-0.5,8000,3673.988007
900,900,8.57,225,16.34,450,12.79,0.25,16200,298.0922547
300,120,1.05,150,3.71,300,4.11,0.5,6000,30.0286235
266.67,800,3.27,400,27.58,800,52.21,-0.25,28800,7826.848059
800,800,32,800,32,200,32,1,30400,3586.309861
100,300,1.33,150,2.05,150,3.71,1,7200,6.062233364
300,300,2.4,225,13.03,225,8.88,0.75,8400,181.6188266
200,800,5.93,400,14.32,200,7.16,1,32000,120.1083175
166.67,500,2.44,125,4.93,125,6.32,-0.25,19000,8.366923727
1000,285.71,4.88,500,34.47,500,23.42,0.75,6000,16286.6761
257.14,900,10.59,900,42.16,450,27.71,0.75,19800,10254.57207
300,100,1.13,75,2.41,75,4.89,-0.75,3000,18.84459857
400,160,1.7,300,8.53,400,11.37,0,6400,763.5714917
1000,250,4.44,250,18.16,750,18.55,0.75,16000,608.9205602
300,85.71,2.07,150,3.16,225,5.57,-1,9600,32.86231179
300,300,1.13,300,19.58,225,18,-1,5400,2100.288438
900,900,2.95,450,4.5,675,21.67,0,23400,633.2200766
200,400,1.57,200,10.11,300,24,-1,10400,800.7982311
500,500,11.11,125,11.11,125,11.11,-1,15000,86.39507108
300,100,6.67,75,6.67,75,6.67,1,7800,7.118650439
800,800,2.71,200,4.21,600,6,0,27200,29.06848021
1000,666.67,6.9,250,8.95,250,12.63,-0.5,34000,105.1121768
228.57,800,10.67,800,52.21,200,10.67,-0.75,24000,9198.654727
400,114.29,1.7,100,4.32,100,1.74,0.5,4800,12.36479433
400,600,2.45,300,12.95,600,34.74,-0.25,10800,3212.220532
900,450,36,900,68.68,450,36,-0.25,14400,88399.56458
300,85.71,3.16,75,3.16,225,3.16,-0.5,9000,6.340018235
85.71,300,1.82,300,6.32,150,3.71,0.5,11400,53.04926851
300,300,1.46,150,4.82,150,7.58,0.5,11400,16.84208148
300,300,2.22,150,2.61,75,4.07,1,8400,7.576865256
500,333.33,3.45,375,21.71,125,9.54,0.25,5000,5140.002299
800,320,22.86,800,22.86,200,22.86,-0.75,6400,11362.02834
800,200,5.16,400,12.84,400,20.21,-0.75,12800,2256.544637
500,250,3.03,125,4.47,250,10.79,0.75,13000,28.97746483
300,120,0.98,75,4.07,150,10.89,-0.5,7800,30.86027052
350,700,6.09,175,6.09,350,22.84,-0.5,4200,1147.103242
200,300,2.4,225,13.03,300,14.05,-1,9000,587.0231924
800,800,5.93,600,12.63,400,26.11,1,19200,1284.556582
300,300,12,300,24,225,12.2,-1,2400,6396.175348
400,1000,15.38,500,17.89,250,15.38,-0.25,30000,844.4052295
333.33,1000,11.76,250,12.63,1000,72.63,0.75,8000,22413.56943
900,600,3.67,225,8.88,675,21.67,-0.75,32400,447.355059
100,400,1.36,400,18.74,300,20.68,0.75,8800,1160.995496
1000,333.33,3.92,250,17.24,250,19.08,0.75,32000,112.8336644
900,600,9.47,900,62.05,225,9.47,-0.75,36000,16393.68419
400,800,17.78,400,17.78,800,17.78,0,16000,1985.615616
500,250,4,250,18.16,375,23.09,0.5,15000,493.347012
500,125,3.7,500,40,250,9.87,1,7000,6525.793985
228.57,800,8.42,800,46.32,400,20.21,1,16000,10127.21014
800,800,17.78,200,17.78,200,17.78,0,28800,194.16131
666.67,1000,8,750,21.32,500,25.26,-0.5,20000,8076.014165
75,300,3.16,75,3.16,225,13.86,-0.25,12000,101.7521209
300,600,2.18,600,12.63,600,12.63,-0.75,24000,1296.492214
600,600,8,150,8,600,32.53,0.75,7200,1399.79159
114.29,400,1.57,200,8.63,300,19.58,-0.75,15200,394.3909493
200,300,3.53,225,3.53,300,8.53,-0.5,2400,929.0748069
600,171.43,6.32,600,30.32,450,26.05,-1,21600,4395.229266
900,360,3.4,225,8.05,900,28.89,1,19800,1023.097004
800,800,2.62,800,16.84,400,8.42,0.25,27200,2521.028812
1000,250,9.52,750,35.13,1000,57.89,-0.5,6000,176434.3734
700,700,3.41,700,43.11,525,20.72,0,22400,9596.238649
350,700,3.41,350,25.42,175,6.26,0.75,7000,2342.094937
300,85.71,1.18,150,4.26,225,3.91,1,4200,34.86519204
300,150,6.67,300,21.79,225,12.2,0,11400,760.224424
500,250,1.75,375,12.04,375,10.66,-0.75,16000,689.1680389
300,85.71,1.05,75,1.05,150,8.68,-0.5,1200,76.36888938
700,350,10.77,700,27.63,525,38.13,-0.25,23800,6958.931429
900,257.14,8.57,900,48.79,675,31.62,0.25,10800,57584.1004
100,400,1.4,300,12.95,300,12.95,-0.5,15200,352.5095577
360,900,3.4,675,19.18,450,7.82,-0.25,9000,11381.90349
171.43,600,2.11,450,11.13,300,5.21,0.25,7200,1456.672596
100,300,1.13,75,2.96,75,3.79,0.25,10200,1.517242237
228.57,800,4.1,600,32.53,800,46.32,0.25,24000,7265.321495
300,200,1.4,150,1.5,75,4.89,-0.75,7800,12.15813108
600,600,2.67,600,17.05,600,17.05,1,9600,4481.770559
600,200,8,450,27.71,450,8,0,14400,2665.424033
300,75,1.4,75,1.4,150,8.13,1,7200,9.192018911
360,900,36,450,36,225,36,0.75,34200,1233.128023
300,75,5.45,225,5.45,75,5.45,1,4800,76.61174644
125,500,2.04,125,4.93,375,27.24,1,20000,286.8172643
400,133.33,1.45,200,10.84,100,2.11,1,15200,30.53359624
333.33,1000,4.65,250,10.79,750,24.08,-1,24000,1625.198836
500,125,2.22,500,17.89,250,3.42,1,14000,658.3178599
600,171.43,2.55,150,3.16,300,15.16,1,12000,70.77108111
600,200,2.18,600,10.42,600,39.16,-0.75,12000,8698.38515
200,800,5.52,200,5.52,800,8,0.25,20800,146.9845883
800,800,2.62,800,64,400,23.16,0.25,11200,63438.00679
133.33,400,3.48,300,24,100,3.48,0.25,10400,666.8291492
700,350,7.37,175,7.37,175,10.13,1,22400,22.21690853
900,225,36,450,36,900,72,0,18000,21060.18402
800,533.33,2.91,800,37.47,800,61.05,0.75,32000,8174.311448
133.33,400,1.51,100,1.51,100,2.11,1,11200,0.835582091
400,200,1.95,400,4,200,13.79,-0.25,15200,221.018801
200,300,2.22,300,20.68,225,13.86,0.25,3000,4358.213313
800,200,2.62,400,29.05,400,9.89,0.5,28800,646.0547845
100,300,1.02,75,3.24,225,8.88,0.5,4200,41.29241072
800,800,5.16,800,13.89,400,9.89,0,16000,6436.439804
142.86,500,2.7,375,9.28,375,18.95,1,18000,251.0984835
1000,1000,4.08,1000,72.63,1000,13.68,0,32000,35617.18023
900,257.14,6.21,900,9,675,46.54,0,21600,7118.972111
400,400,2.96,400,27.58,400,15.79,0.25,3200,19474.80942
533.33,800,3.27,200,7.16,200,7.16,0,14400,69.08021476
500,250,1.75,500,6.84,500,17.89,0,20000,596.0889687
400,1000,3.39,500,38.16,1000,32.11,-0.25,18000,10154.44799
500,333.33,3.03,250,6.18,250,20,-0.25,6000,746.7494779
1000,285.71,4.44,500,30.79,750,37.89,0.5,20000,4355.208418
400,160,5.33,400,14.32,400,26.11,0.25,12800,1257.052425
700,466.67,2.3,525,18.79,700,53.42,-1,22400,9407.950333
266.67,400,4.21,100,4.21,200,10.84,0.75,3200,62.74161276
600,600,2.79,300,15.16,150,7.03,0.75,6000,1315.150266
133.33,400,4.21,400,4.21,200,15.26,-0.25,6400,551.6538024
200,600,2.35,450,26.05,300,18.47,-0.75,8400,4624.126918
400,800,14.55,800,14.55,400,27.58,0.5,28800,1662.611048
700,700,5.19,700,48.26,350,25.42,0,9800,41176.44553
200,600,17.14,600,41.37,300,17.37,0.75,24000,2645.917848
250,500,2.22,125,8.62,500,10.53,-0.75,17000,149.9456482
1000,1000,5.71,750,37.89,1000,46.84,-1,26000,24699.00153
1000,250,6.9,250,14.47,250,9.87,0.75,36000,57.28293977
100,400,1.57,300,9.63,200,13.05,0,8800,305.0063523
600,171.43,24,150,24,300,24,0.25,10800,711.7694068
300,120,2.61,300,21.79,75,4.07,0,2400,6874.441009
400,1000,22.22,500,22.22,500,36.32,-0.75,12000,9486.454947
500,142.86,9.09,125,9.09,250,13.55,0.5,2000,549.6587301
166.67,500,4.35,125,4.35,125,5.39,0.25,19000,5.999737421
320,800,3.27,200,3.47,200,16,0.75,4800,192.8699325
300,300,1.02,150,9.24,150,8.68,1,4200,112.5254421
500,250,2.7,125,6.78,125,10,-0.75,11000,47.86395653
360,900,3.83,450,27.71,450,24.39,-0.75,36000,1498.499633
700,175,10.77,700,17.32,350,10.77,0.25,21000,1898.501972
600,171.43,4.8,600,6,450,29.37,0.5,7200,3338.011123
700,466.67,6.67,350,8.66,175,6.91,-0.75,28000,134.7722677
200,800,3.56,800,46.32,600,23.68,-0.25,17600,16286.73699
320,800,2.91,400,20.21,400,29.05,0.25,8000,3801.938436
200,600,5.22,450,24.39,450,7.82,0.5,24000,694.8186688
1000,1000,4.26,1000,17.37,500,34.47,0,28000,7994.572793
233.33,700,6.67,525,11.05,350,28,0,23800,876.8633275
1000,1000,5.41,250,5.41,1000,21.05,0,14000,811.8253866
1000,666.67,9.52,500,34.47,1000,50.53,0,34000,6857.545037
466.67,700,6.67,175,6.67,525,14.92,1,18200,118.7069874
500,200,7.69,125,8.16,250,7.69,1,18000,21.19832617
600,900,8.57,450,26.05,900,55.42,-0.5,25200,10851.09147
600,200,2.26,300,19.58,150,3.16,-0.75,12000,572.4153899
150,600,2.11,150,6.47,300,8.53,-0.75,18000,58.57157096
500,333.33,1.96,125,9.08,250,18.16,-1,15000,160.480009
360,900,36,675,49.03,900,55.42,0.75,28800,9913.887348
240,600,24,450,27.71,450,24,-0.5,3600,31707.37601
700,700,2.75,700,25.05,525,12.99,-0.5,23800,4968.182275
600,600,2.26,300,3,600,32.53,0.75,20400,876.3043167
533.33,800,3.72,400,6.95,200,4.21,0.75,20800,134.7602407
700,233.33,5.19,350,22.84,175,10.13,0.5,4200,5760.013266
300,200,2.22,150,6.47,225,7.22,-0.75,6000,133.5419052
360,900,3.27,450,34.34,225,13.03,0.25,18000,2225.366364
900,900,3.67,225,15.51,450,17.76,-0.75,34200,262.2298104
600,600,3.24,300,3.24,300,15.16,-1,22800,166.9865994
285.71,1000,4.44,750,48.95,1000,65.26,-0.5,20000,44940.81426
500,166.67,2.33,250,11.71,125,2.63,0.75,2000,2407.992802
100,400,1.78,300,4.11,400,11.37,0.75,8000,210.3807132
400,266.67,1.57,300,7.42,400,29.05,-0.5,8000,1838.000319
300,300,1.46,300,20.68,300,24,-0.25,6600,2526.766835
300,100,1.22,75,1.3,300,14.05,0,6600,128.5892915
500,200,7.69,250,7.69,125,7.69,-0.75,3000,681.2431203
800,400,9.41,200,11.58,800,37.47,1,30400,1396.421057
1000,1000,4.08,250,10.79,750,32.37,0,4000,5828.973685
900,600,3.53,450,9.47,450,16.11,1,12600,825.5551022
85.71,300,1.18,75,1.3,75,1.18,0.5,7200,0.533921608
800,320,6.4,800,16.84,600,45.79,0.75,6400,25449.43463
500,125,2.86,250,16.32,375,27.24,0.75,15000,537.6030923
400,400,1.31,400,21.68,300,7.42,-1,6400,2112.490204
120,300,4.62,225,10.54,75,4.62,-1,2400,161.2786054
300,200,1.09,75,3.79,150,7.58,0,6000,15.27540074
1000,1000,9.52,1000,28.42,1000,65.26,0.5,40000,11354.77267
700,700,15.56,700,22.47,350,15.56,1,26600,1623.305046
400,800,3.02,800,43.37,800,22.74,-1,16000,24927.00416
1000,285.71,5.71,500,16.05,250,12.63,-1,8000,1708.421247
800,228.57,5.93,400,32,200,6.42,-1,6400,2833.779164
600,400,2.93,600,41.37,450,14.45,0.5,15600,6416.403887
333.33,500,2.56,500,10.53,250,13.55,1,12000,681.1869274
200,500,6.67,125,6.67,375,21.71,0.75,7000,400.6746049
600,150,2.11,450,11.13,600,28.11,-0.25,18000,1921.123778
600,150,10.91,150,12,300,21.79,-0.75,24000,251.524605
400,266.67,1.4,300,19.58,100,7.63,0.75,7200,812.9941954
900,300,6.21,675,26.64,225,18,-0.75,21600,3362.492917
533.33,800,7.62,400,30.53,200,7.62,-0.75,27200,985.1804259
257.14,900,3.83,675,11.72,450,27.71,-0.25,16200,3043.238866
700,350,7.37,525,7.37,700,12.16,-0.5,26600,712.0778335
280,700,12.73,175,12.73,175,12.73,-1,15400,187.9422478
800,200,3.72,800,49.26,600,23.68,-1,25600,13286.9469
400,400,2.58,200,5.68,100,3.58,-0.25,16000,32.21382466
400,160,1.4,400,14.32,300,20.68,-0.25,13600,1128.800577
600,150,3.08,450,7.82,600,48,0.25,8400,6785.041402
300,75,2.22,75,2.22,75,4.07,-0.75,11400,2.566423416
900,900,6.21,450,32.68,225,7.22,1,5400,14394.96326
900,450,5.45,900,72,675,34.11,-0.5,21600,61583.14171
300,300,1.94,225,2.25,225,12.2,-1,7200,190.617579
233.33,700,12.73,525,34.26,175,12.73,0.5,26600,1424.126284
500,250,2.33,250,4.34,500,5,-0.5,16000,81.76239532
900,600,4.39,450,16.11,675,31.62,-1,14400,6171.347433
900,450,13.85,225,13.85,900,68.68,0.25,7200,18508.84271
600,300,3.87,300,19.58,600,32.53,-0.75,8400,5260.453763
166.67,500,5.26,125,8.16,375,7.89,-1,17000,88.07616973
600,300,2.55,150,8.68,450,31.03,1,9600,723.3973143
100,300,2.86,225,15.51,150,8.13,1,3600,541.1012965
300,200,1.18,150,6.47,225,15.51,1,12000,59.76096233
700,175,6.09,350,8.66,350,24.13,-0.75,18200,857.5975046
500,166.67,4,375,20.33,375,6.51,1,4000,3836.777468
400,400,1.36,400,26.11,200,2.74,0.5,4000,9034.597219
400,266.67,2.58,200,2.58,100,2.58,-0.5,10400,27.62934281
500,166.67,3.7,250,10.79,125,3.7,-0.5,18000,135.1147566
800,320,3.9,200,16,600,45.79,-1,9600,4878.452767
450,900,3.05,900,32.21,225,14.68,-0.25,19800,10970.40071
500,500,5.26,500,10.53,375,25.86,-0.5,17000,1737.39036
200,500,1.69,375,30,375,23.09,0.5,18000,1122.879228
450,900,3.53,675,21.67,225,4.74,0.5,36000,928.1415602
266.67,800,4.57,400,20.21,600,14.84,-0.75,17600,1880.092774
500,250,9.09,375,10.66,375,20.33,0.75,10000,762.7599974
1000,400,11.76,250,16.32,250,14.47,0.25,12000,518.1073306
150,300,6.67,150,6.67,225,13.86,-1,8400,209.4076653
300,900,3.53,225,7.22,675,6.75,0,25200,74.91403692
300,300,1.4,150,8.13,150,3.16,-0.5,10800,45.34913877
400,1000,40,250,40,250,40,0,20000,1832.315401
1000,1000,5.41,750,21.32,1000,24.74,-0.25,32000,4887.597597
500,333.33,11.11,375,23.09,500,16.05,-0.25,20000,1228.375849
240,600,24,600,24,600,24,0.75,14400,3449.360907
85.71,300,5.45,150,5.45,300,17.37,0.25,6000,384.183535
